States/UTs,Season,Crop,Year,"Area
(In '000 Hectare)","Production
(In '000 Tonne)","Yield
(In Kg./Hectare)"
Kerala,,Total Kharif Pulses,2014-2015,0.36,0.59,1639
Madhya Pradesh,,Total Kharif Pulses,2014-2015,1563.00,1019.00,652
Maharashtra,,Total Kharif Pulses,2014-2015,1879.00,931.00,495
Manipur,,Total Kharif Pulses,2014-2015,6.83,7.46,1093
Meghalaya,,Total Kharif Pulses,2014-2015,1.15,1.47,1278
Mizoram,,Total Kharif Pulses,2014-2015,2.45,3.51,1433
Nagaland,,Total Kharif Pulses,2014-2015,16.99,19.95,1174
Odisha,,Total Kharif Pulses,2014-2015,460.35,248.60,540
Puducherry,,Total Kharif Pulses,2014-2015,1.67,1.02,615
Punjab,,Total Kharif Pulses,2014-2015,8.50,6.70,788
Rajasthan,,Total Kharif Pulses,2014-2015,2038.80,963.00,472
Sikkim,,Total Kharif Pulses,2014-2015,6.27,5.80,925
Tamil Nadu,,Total Kharif Pulses,2014-2015,266.37,207.98,781
Telangana,,Total Kharif Pulses,2014-2015,312.08,158.00,506
Tripura,,Total Kharif Pulses,2014-2015,5.38,3.49,648
Uttar Pradesh,,Total Kharif Pulses,2014-2015,843.00,464.00,550
Uttarakhand,,Total Kharif Pulses,2014-2015,45.51,37.65,827
West Bengal,,Total Kharif Pulses,2014-2015,65.96,46.82,710
India,,Total Kharif Pulses,2014-2015,9999.64,5732.67,573
Andhra Pradesh,,Total Kharif Pulses,2015-2016,366.00,203.00,555
Arunachal Pradesh,,Total Kharif Pulses,2015-2016,5.71,5.39,944
Assam,,Total Kharif Pulses,2015-2016,6.37,5.60,880
Bihar,,Total Kharif Pulses,2015-2016,58.38,66.02,1131
Chhattisgarh,,Total Kharif Pulses,2015-2016,213.00,77.84,365
Dadra & Nagar Haveli  ,,Total Kharif Pulses,2015-2016,2.21,2.45,1110
Delhi,,Total Kharif Pulses,2015-2016,0.32,1.12,3522
Goa,,Total Kharif Pulses,2015-2016,0.17,0.13,754
Gujarat,,Total Kharif Pulses,2015-2016,418.00,357.58,855
Haryana,,Total Kharif Pulses,2015-2016,16.60,10.68,643
Himachal Pradesh,,Total Kharif Pulses,2015-2016,13.77,9.26,673
Jammu & Kashmir,,Total Kharif Pulses,2015-2016,12.48,7.63,612
Jharkhand,,Total Kharif Pulses,2015-2016,343.35,285.02,830
Karnataka,,Total Kharif Pulses,2015-2016,1244.00,401.19,322
Kerala,,Total Kharif Pulses,2015-2016,1.43,1.85,1289
Madhya Pradesh,,Total Kharif Pulses,2015-2016,1719.00,1223.80,712
Maharashtra,,Total Kharif Pulses,2015-2016,2007.00,722.65,360
Manipur,,Total Kharif Pulses,2015-2016,3.02,3.36,1113
Meghalaya,,Total Kharif Pulses,2015-2016,1.15,1.49,1295
Mizoram,,Total Kharif Pulses,2015-2016,2.32,2.89,1243
Nagaland,,Total Kharif Pulses,2015-2016,17.29,20.39,1179
Odisha,,Total Kharif Pulses,2015-2016,387.61,212.58,548
Puducherry,,Total Kharif Pulses,2015-2016,0.50,0.33,673
Punjab,,Total Kharif Pulses,2015-2016,11.00,8.00,727
Rajasthan,,Total Kharif Pulses,2015-2016,2830.76,1046.95,370
Sikkim,,Total Kharif Pulses,2015-2016,5.66,5.40,954
Tamil Nadu,,Total Kharif Pulses,2015-2016,245.97,179.37,729
Telangana,,Total Kharif Pulses,2015-2016,373.00,162.98,437
Tripura,,Total Kharif Pulses,2015-2016,13.02,8.63,663
Uttar Pradesh,,Total Kharif Pulses,2015-2016,881.00,409.57,465
Uttarakhand,,Total Kharif Pulses,2015-2016,45.28,36.95,816
West Bengal,,Total Kharif Pulses,2015-2016,68.34,50.15,734
India,,Total Kharif Pulses,2015-2016,11313.69,5530.25,489
Andaman & Nicobar Islands,,Total Kharif Pulses,2016-2017,0.01,0.00,43
Andhra Pradesh,,Total Kharif Pulses,2016-2017,451.00,203.00,450
Arunachal Pradesh,,Total Kharif Pulses,2016-2017,6.29,5.74,912
Assam,,Total Kharif Pulses,2016-2017,5.72,4.91,858
Bihar,,Total Kharif Pulses,2016-2017,55.26,62.48,1131
Chhattisgarh,,Total Kharif Pulses,2016-2017,208.60,89.20,428
Dadra & Nagar Haveli  ,,Total Kharif Pulses,2016-2017,2.56,5.50,2151
Goa,,Total Kharif Pulses,2016-2017,0.14,0.12,831
Gujarat,,Total Kharif Pulses,2016-2017,729.00,604.00,829
Haryana,,Total Kharif Pulses,2016-2017,43.20,27.41,634
Himachal Pradesh,,Total Kharif Pulses,2016-2017,17.09,12.96,758
Jammu & Kashmir,,Total Kharif Pulses,2016-2017,16.60,8.78,529
Jharkhand,,Total Kharif Pulses,2016-2017,463.59,430.41,928
Karnataka,,Total Kharif Pulses,2016-2017,1854.00,1135.86,613
Kerala,,Total Kharif Pulses,2016-2017,0.18,0.28,1580
Madhya Pradesh,,Total Kharif Pulses,2016-2017,2117.00,1710.62,808
Maharashtra,,Total Kharif Pulses,2016-2017,2304.90,1978.55,858
Manipur,,Total Kharif Pulses,2016-2017,3.08,3.47,1127
Meghalaya,,Total Kharif Pulses,2016-2017,1.17,1.52,1299
Mizoram,,Total Kharif Pulses,2016-2017,2.20,2.68,1221
Nagaland,,Total Kharif Pulses,2016-2017,17.80,20.92,1175
Odisha,,Total Kharif Pulses,2016-2017,525.73,285.16,542
Puducherry,,Total Kharif Pulses,2016-2017,0.40,0.39,963
Punjab,,Total Kharif Pulses,2016-2017,12.60,10.00,794
Rajasthan,,Total Kharif Pulses,2016-2017,3625.99,1641.72,453
Sikkim,,Total Kharif Pulses,2016-2017,5.67,5.45,961
Tamil Nadu,,Total Kharif Pulses,2016-2017,224.63,149.25,664
Telangana,,Total Kharif Pulses,2016-2017,563.00,378.00,671
Tripura,,Total Kharif Pulses,2016-2017,14.08,15.44,1097
Uttar Pradesh,,Total Kharif Pulses,2016-2017,977.00,702.00,719
Uttarakhand,,Total Kharif Pulses,2016-2017,44.00,38.00,864
West Bengal,,Total Kharif Pulses,2016-2017,70.82,50.83,718
India,,Total Kharif Pulses,2016-2017,14363.29,9584.65,667
Andhra Pradesh,,Total Kharif Pulses,2017-2018,367.00,180.52,492
Arunachal Pradesh,,Total Kharif Pulses,2017-2018,6.39,5.87,919
Assam,,Total Kharif Pulses,2017-2018,5.61,4.67,833
Bihar,,Total Kharif Pulses,2017-2018,44.23,50.62,1145
Chhattisgarh,,Total Kharif Pulses,2017-2018,204.75,86.32,422
Dadra & Nagar Haveli  ,,Total Kharif Pulses,2017-2018,2.46,2.46,1000
Goa,,Total Kharif Pulses,2017-2018,0.20,0.19,959
Gujarat,,Total Kharif Pulses,2017-2018,557.00,510.13,916
Haryana,,Total Kharif Pulses,2017-2018,20.20,15.00,742
Himachal Pradesh,,Total Kharif Pulses,2017-2018,15.23,11.75,771
Jammu & Kashmir,,Total Kharif Pulses,2017-2018,17.05,9.07,532
Jharkhand,,Total Kharif Pulses,2017-2018,411.14,403.06,980
Karnataka,,Total Kharif Pulses,2017-2018,1602.00,1075.08,671
Kerala,,Total Kharif Pulses,2017-2018,0.21,0.32,1560
Madhya Pradesh,,Total Kharif Pulses,2017-2018,2680.00,2281.81,851
Maharashtra,,Total Kharif Pulses,2017-2018,2104.70,1461.79,695
Manipur,,Total Kharif Pulses,2017-2018,4.46,3.39,760
Meghalaya,,Total Kharif Pulses,2017-2018,1.18,1.53,1295
Mizoram,,Total Kharif Pulses,2017-2018,2.14,3.28,1531
Nagaland,,Total Kharif Pulses,2017-2018,18.84,22.01,1168
Odisha,,Total Kharif Pulses,2017-2018,441.27,248.27,563
Puducherry,,Total Kharif Pulses,2017-2018,0.35,0.49,1422
Punjab,,Total Kharif Pulses,2017-2018,7.70,6.56,852
Rajasthan,,Total Kharif Pulses,2017-2018,3708.84,1641.33,443
Sikkim,,Total Kharif Pulses,2017-2018,5.35,5.11,954
Tamil Nadu,,Total Kharif Pulses,2017-2018,222.48,184.98,831
Telangana,,Total Kharif Pulses,2017-2018,456.00,349.86,767
Tripura,,Total Kharif Pulses,2017-2018,15.44,10.43,675
Uttar Pradesh,,Total Kharif Pulses,2017-2018,892.00,632.15,709
Uttarakhand,,Total Kharif Pulses,2017-2018,46.00,41.45,901
West Bengal,,Total Kharif Pulses,2017-2018,74.55,56.27,755
India,,Total Kharif Pulses,2017-2018,13933.30,9305.76,668
Andaman & Nicobar Islands,,Total Kharif Pulses,2018-2019,0.46,0.13,288
Andhra Pradesh,,Total Kharif Pulses,2018-2019,363.00,81.61,225
Arunachal Pradesh,,Total Kharif Pulses,2018-2019,5.30,5.05,952
Assam,,Total Kharif Pulses,2018-2019,5.55,4.62,833
Bihar,,Total Kharif Pulses,2018-2019,46.40,54.90,1183
Chhattisgarh,,Total Kharif Pulses,2018-2019,202.37,80.41,397
Dadra & Nagar Haveli  ,,Total Kharif Pulses,2018-2019,2.65,3.05,1150
Goa,,Total Kharif Pulses,2018-2019,0.17,0.14,818
Gujarat,,Total Kharif Pulses,2018-2019,441.08,400.00,907
Haryana,,Total Kharif Pulses,2018-2019,22.70,15.55,685
Himachal Pradesh,,Total Kharif Pulses,2018-2019,15.36,11.78,767
Jammu & Kashmir,,Total Kharif Pulses,2018-2019,17.63,8.91,506
Jharkhand,,Total Kharif Pulses,2018-2019,431.73,391.56,907
Karnataka,,Total Kharif Pulses,2018-2019,2087.27,1181.19,566
Kerala,,Total Kharif Pulses,2018-2019,0.40,0.57,1415
Madhya Pradesh,,Total Kharif Pulses,2018-2019,2747.00,1352.59,492
Maharashtra,,Total Kharif Pulses,2018-2019,2196.30,1233.92,562
Manipur,,Total Kharif Pulses,2018-2019,0.53,0.56,1055
Meghalaya,,Total Kharif Pulses,2018-2019,1.18,1.53,1295
Mizoram,,Total Kharif Pulses,2018-2019,2.10,3.42,1632
Nagaland,,Total Kharif Pulses,2018-2019,15.90,21.55,1355
Odisha,,Total Kharif Pulses,2018-2019,401.35,252.43,629
Puducherry,,Total Kharif Pulses,2018-2019,0.23,0.23,987
Punjab,,Total Kharif Pulses,2018-2019,7.50,6.19,825
Rajasthan,,Total Kharif Pulses,2018-2019,4274.55,1867.03,437
Sikkim,,Total Kharif Pulses,2018-2019,5.00,4.81,961
Tamil Nadu,,Total Kharif Pulses,2018-2019,190.73,165.19,866
Telangana,,Total Kharif Pulses,2018-2019,390.00,256.84,659
Tripura,,Total Kharif Pulses,2018-2019,14.51,10.34,712
Uttarakhand,,Total Kharif Pulses,2018-2019,43.00,39.83,926
Uttar Pradesh,,Total Kharif Pulses,2018-2019,823.00,582.86,708
West Bengal,,Total Kharif Pulses,2018-2019,74.72,52.55,703
India,,Total Kharif Pulses,2018-2019,14829.67,8091.35,546
Andhra Pradesh,,Total Kharif Pulses,2019-2020,363.00,180.09,496
Arunachal Pradesh,,Total Kharif Pulses,2019-2020,6.47,6.14,949
Assam,,Total Kharif Pulses,2019-2020,5.83,5.04,864
Bihar,,Total Kharif Pulses,2019-2020,41.00,47.89,1168
Chhattisgarh,,Total Kharif Pulses,2019-2020,167.19,73.43,439
Dadra & Nagar Haveli  ,,Total Kharif Pulses,2019-2020,2.31,2.27,985
Daman & Diu  ,,Total Kharif Pulses,2019-2020,0.19,0.20,1081
Gujarat,,Total Kharif Pulses,2019-2020,404.82,328.78,812
Haryana,,Total Kharif Pulses,2019-2020,22.49,13.95,620
Himachal Pradesh,,Total Kharif Pulses,2019-2020,15.87,12.83,809
Jammu & Kashmir,,Total Kharif Pulses,2019-2020,15.76,43.08,2733
Jharkhand,,Total Kharif Pulses,2019-2020,419.24,397.31,948
Karnataka,,Total Kharif Pulses,2019-2020,2136.00,1407.49,659
Kerala,,Total Kharif Pulses,2019-2020,0.40,0.60,1480
Madhya Pradesh,,Total Kharif Pulses,2019-2020,2057.00,752.41,366
Maharashtra,,Total Kharif Pulses,2019-2020,2011.35,1425.01,708
Manipur,,Total Kharif Pulses,2019-2020,4.52,4.04,893
Meghalaya,,Total Kharif Pulses,2019-2020,1.18,1.53,1298
Mizoram,,Total Kharif Pulses,2019-2020,2.13,2.81,1319
Nagaland,,Total Kharif Pulses,2019-2020,18.39,21.80,1185
Odisha,,Total Kharif Pulses,2019-2020,425.80,286.40,673
Puducherry,,Total Kharif Pulses,2019-2020,0.23,0.21,924
Punjab,,Total Kharif Pulses,2019-2020,26.70,22.96,860
Rajasthan,,Total Kharif Pulses,2019-2020,3838.79,1774.38,462
Sikkim,,Total Kharif Pulses,2019-2020,5.24,5.04,962
Tamil Nadu,,Total Kharif Pulses,2019-2020,189.91,169.05,890
Telangana,,Total Kharif Pulses,2019-2020,371.00,328.74,886
Tripura,,Total Kharif Pulses,2019-2020,14.20,10.50,739
Uttarakhand,,Total Kharif Pulses,2019-2020,40.00,38.87,972
Uttar Pradesh,,Total Kharif Pulses,2019-2020,853.00,506.15,593
West Bengal,,Total Kharif Pulses,2019-2020,75.46,51.90,688
India,,Total Kharif Pulses,2019-2020,13535.46,7920.88,585
Andhra Pradesh,,Total Kharif Pulses,2020-2021,282.00,117.61,417
Arunachal Pradesh,,Total Kharif Pulses,2020-2021,6.47,6.20,958
Assam,,Total Kharif Pulses,2020-2021,6.04,5.17,856
Bihar,,Total Kharif Pulses,2020-2021,42.02,46.30,1102
Chhattisgarh,,Total Kharif Pulses,2020-2021,159.78,71.01,444
Gujarat,,Total Kharif Pulses,2020-2021,448.86,398.63,888
Haryana,,Total Kharif Pulses,2020-2021,48.01,32.74,682
Himachal Pradesh,,Total Kharif Pulses,2020-2021,18.75,21.65,1155
Jammu & Kashmir,,Total Kharif Pulses,2020-2021,14.74,9.05,614
Jharkhand,,Total Kharif Pulses,2020-2021,430.01,422.76,983
Karnataka,,Total Kharif Pulses,2020-2021,2238.00,1515.91,677
Kerala,,Total Kharif Pulses,2020-2021,0.22,0.34,1564
Ladakh,,Total Kharif Pulses,2020-2021,1.22,1.10,898
Madhya Pradesh,,Total Kharif Pulses,2020-2021,1561.00,703.61,451
Maharashtra,,Total Kharif Pulses,2020-2021,2154.71,1851.44,859
Manipur,,Total Kharif Pulses,2020-2021,4.83,5.01,1038
Meghalaya,,Total Kharif Pulses,2020-2021,1.19,1.55,1302
Mizoram,,Total Kharif Pulses,2020-2021,2.23,2.97,1336
Nagaland,,Total Kharif Pulses,2020-2021,18.46,21.95,1189
Odisha,,Total Kharif Pulses,2020-2021,401.91,273.65,681
Puducherry,,Total Kharif Pulses,2020-2021,0.01,0.01,1000
Punjab,,Total Kharif Pulses,2020-2021,6.40,5.82,909
Rajasthan,,Total Kharif Pulses,2020-2021,3994.67,1928.67,483
Sikkim,,Total Kharif Pulses,2020-2021,5.14,4.95,964
Tamil Nadu,,Total Kharif Pulses,2020-2021,197.26,170.19,863
Telangana,,Total Kharif Pulses,2020-2021,409.70,296.34,723
Tripura,,Total Kharif Pulses,2020-2021,15.02,11.32,754
Uttarakhand,,Total Kharif Pulses,2020-2021,43.00,45.38,1055
Uttar Pradesh,,Total Kharif Pulses,2020-2021,843.00,595.45,706
West Bengal,,Total Kharif Pulses,2020-2021,75.70,51.45,680
India,,Total Kharif Pulses,2020-2021,13430.34,8618.22,642
Andhra Pradesh,,Total Kharif Pulses,2021-2022,307.00,109.08,355
Arunachal Pradesh,,Total Kharif Pulses,2021-2022,6.63,6.37,961
Assam,,Total Kharif Pulses,2021-2022,5.81,4.98,858
Bihar,,Total Kharif Pulses,2021-2022,35.04,39.27,1121
Chhattisgarh,,Total Kharif Pulses,2021-2022,138.07,61.02,442
Gujarat,,Total Kharif Pulses,2021-2022,519.56,433.85,835
Haryana,,Total Kharif Pulses,2021-2022,82.01,54.66,667
Himachal Pradesh,,Total Kharif Pulses,2021-2022,28.18,46.52,1651
Jammu & Kashmir,,Total Kharif Pulses,2021-2022,13.35,8.36,626
Jharkhand,,Total Kharif Pulses,2021-2022,445.36,448.49,1007
Karnataka,,Total Kharif Pulses,2021-2022,2302.00,1380.39,600
Kerala,,Total Kharif Pulses,2021-2022,0.19,0.31,1654
Ladakh,,Total Kharif Pulses,2021-2022,1.22,1.10,900
Madhya Pradesh,,Total Kharif Pulses,2021-2022,1849.00,1000.36,541
Maharashtra,,Total Kharif Pulses,2021-2022,2227.61,1856.97,834
Manipur,,Total Kharif Pulses,2021-2022,4.76,4.55,956
Meghalaya,,Total Kharif Pulses,2021-2022,1.19,1.56,1305
Mizoram,,Total Kharif Pulses,2021-2022,1.97,2.70,1365
Nagaland,,Total Kharif Pulses,2021-2022,14.02,16.34,1165
Odisha,,Total Kharif Pulses,2021-2022,478.43,277.45,580
Punjab,,Total Kharif Pulses,2021-2022,5.10,4.10,803
Rajasthan,,Total Kharif Pulses,2021-2022,4122.95,1308.04,317
Sikkim,,Total Kharif Pulses,2021-2022,2.85,2.69,943
Tamil Nadu,,Total Kharif Pulses,2021-2022,184.46,150.58,816
Telangana,,Total Kharif Pulses,2021-2022,370.00,279.04,754
Tripura,,Total Kharif Pulses,2021-2022,14.33,10.69,747
Uttarakhand,,Total Kharif Pulses,2021-2022,43.00,49.84,1159
Uttar Pradesh,,Total Kharif Pulses,2021-2022,842.00,624.25,741
West Bengal,,Total Kharif Pulses,2021-2022,72.89,51.50,707
India,,Total Kharif Pulses,2021-2022,14118.99,8235.03,583
